"n_pages","perc_pages","avg_warc_record_length","sum_warc_record_length","perc_warc_storage","content_mime_detected","perc_truncated","reasons_truncation"
"663","2.559257451376406E-5","509207.78129713424","337604759","5.931396488349683E-4","image/vnd.adobe.photoshop","82.20211161387633","{disconnect=3, length=542}"
"659","2.5438169840981173E-5","1076.02124430956","709098","1.245818157171115E-6","text/vnd.wap.wml","0.0",
"641","2.4743348813458166E-5","3460.4898595943837","2218174","3.897122040909551E-6","audio/prs.sid","0.0",
"640","2.470474764526244E-5","902409.7953125","577542269","0.0010146871733582726","video/mpeg","94.84375","{length=607}"
"627","2.420293245871805E-5","374258.2583732057","234659928","4.1227531182271915E-4","video/unknown","78.14992025518342","{length=490}"
"620","2.393272428134799E-5","2048.7","1270194","2.231610790511054E-6","application/solr-results+xml","0.0",
"611","2.358531376758649E-5","479882.2815057283","293208074","5.151388699705427E-4","application/x-adobe-indesign","78.55973813420621","{length=480}"
"601","2.3199302085629263E-5","1402.0965058236272","842660","1.4804739659705877E-6","text/.ics","0.0",
"596","2.300629624465065E-5","577.7684563758389","344350","6.04990399665312E-7","application/vnd.ibm.secure-container","0.0",
"592","2.2851891571867758E-5","163232.83783783784","96633840","1.6977652238360337E-4","application/vce","0.16891891891891891","{length=1}"
"579","2.2350076385323367E-5","13015.991364421416","7536259","1.3240494683871947E-5","application/x-x509-ca-cert","0.3454231433506045","{length=2}"
"576","2.2234272880736197E-5","593.7708333333334","342012","6.008827546691816E-7","application/x-chat","0.0",
"571","2.2041267039757587E-5","5781.159369527145","3301042","5.799618756764864E-6","text/x-common-lisp","0.0",
"569","2.196406470336614E-5","2262.6871704745167","1287469","2.261961332559023E-6","application/x-pilot","0.0",
"560","2.1616654189604636E-5","641089.4375","359010085","6.307467832380649E-4","application/x-iso9660-image","98.03571428571429","{length=549}"
"558","2.1539451853213193E-5","699343.600358423","390233729","6.856037742720925E-4","application/vnd.ms-excel.sheet.binary.macroenabled.12","45.878136200716845","{length=256}"
"551","2.1269243675843134E-5","532300.2885662431","293297459","5.152959109662567E-4","audio/x-aiff","62.43194192377496","{length=344}"
"548","2.1153440171255966E-5","5170.863138686132","2833633","4.97842532648415E-6","application/x-unknown-application-octet-stream","0.0",
"547","2.1114839003060245E-5","5380.798903107861","2943297","5.171094608287248E-6","text/x-lua","0.5484460694698354","{length=3}"
"544","2.0999035498473075E-5","11036.503676470587","6003858","1.0548210979973228E-5","application/vnd.curl.car","0.0",
"537","2.072882732110302E-5","927858.5325884544","498260032","8.753957772525952E-4","application/x-tika-java-web-archive","86.40595903165736","{length=464}"
"530","2.045861914373296E-5","40941.73018867925","21699117","3.812329741894691E-5","application/vnd.ms-fontobject","0.18867924528301888","{length=1}"
"530","2.045861914373296E-5","84348.9603773585","44704949","7.85423695731883E-5","application/vnd.ms-word2006ml","28.30188679245283","{disconnect=1, length=149}"
"519","2.003400629358001E-5","69898.12138728323","36277125","6.373547946118333E-5","application/x-font-otf","1.348747591522158","{length=7}"
"516","1.9918202788992844E-5","10212.662790697674","5269734","9.25842450643207E-6","text/x-ini","2.5193798449612403","{disconnect=2, length=11}"
"502","1.937778643425273E-5","846110.5657370518","424747504","7.46241214467268E-4","application/x-msdownload; format=pe","72.50996015936255","{disconnect=2, length=362}"
"499","1.9261982929665562E-5","29662.290581162324","14801483","2.6004806492839617E-5","font/woff2","0.0",
"493","1.9030375920491224E-5","622608.3651115618","306945924","5.392749738243023E-4","application/x-lzip","51.724137931034484","{disconnect=1, length=254}"
"491","1.895317358409978E-5","1074.8207739307536","527737","9.271840236624736E-7","text/ics","0.0",
"485","1.8721566574925443E-5","22886.573195876288","11099988","1.950162966865157E-5","text/vcard","0.0",
"481","1.8567161902142555E-5","507622.7422037422","244166539","4.289775287193437E-4","application/vnd.apple.pages","17.255717255717254","{length=83}"
"481","1.8567161902142555E-5","212167.7401247401","102052683","1.7929691730822535E-4","application/vnd.ms-word.document.macroenabled.12","8.731808731808732","{length=42}"
"479","1.848995956575111E-5","2645.847599164927","1267361","2.226633477305734E-6","text/x-objcsrc","0.0",
"472","1.8219751388381053E-5","457573.95127118647","215974905","3.7944749264883925E-4","video/mp2t","35.59322033898305","{length=168}"
"462","1.7833739706423826E-5","1219.2554112554112","563296","9.8965782538078E-7","application/octect-stream","0.0",
"459","1.771793620183666E-5","1341.533769063181","615764","1.0818391417438978E-6","application/xrds+xml","0.0",
"443","1.7100317510705098E-5","1443.7697516930023","639590","1.1236991715462086E-6","text/x-marc","0.0",
"441","1.7023115174313652E-5","6230.621315192744","2747704","4.8274561960853105E-6","text/x-emacs-lisp","0.0",
"426","1.6444097651377812E-5","96323.63615023474","41033869","7.209262902896489E-5","application/x-hwp","4.929577464788732","{disconnect=1, length=20}"
"409","1.578787779205053E-5","33269.79462102689","13607346","2.3906820661896865E-5","application/vnd.tcpdump.pcap","4.88997555012225","{length=20}"
"408","1.574927662385481E-5","47247.99754901961","19277183","3.3868188318836526E-5","message/x-emlx","12.5","{length=51}"
"406","1.5672074287463362E-5","1220.103448275862","495362","8.703042089705483E-7","application/vnd.micrografx.flo","0.0",
"396","1.5286062605506136E-5","215844.10858585857","85474267","1.5017020750233656E-4","application/x-sharedlib","40.90909090909091","{length=162}"
"394","1.5208860269114692E-5","512705.9695431472","202006152","3.5490571405062226E-4","application/x-dms","0.25380710659898476","{length=1}"
"393","1.5170259100918969E-5","491674.9389312977","193228251","3.394837717413075E-4","application/vnd.ms-xpsdocument","24.681933842239186","{disconnect=1, length=96}"
"393","1.5170259100918969E-5","38670.43765903308","15197482","2.6700539303285567E-5","application/vnd.ms-wordml","8.396946564885496","{length=33}"
"392","1.5131657932723246E-5","737.094387755102","288941","5.076420243057788E-7","image/ico","0.0",
"391","1.5093056764527524E-5","819499.1125319693","320424153","5.629549481222277E-4","video/x-ms-asf","77.2378516624041","{disconnect=2, length=300}"
"390","1.5054455596331801E-5","1244.0666666666666","485186","8.524259388761844E-7","text/vnd.sun.j2me.app-descriptor","0.0",
"390","1.5054455596331801E-5","1377.5897435897436","537260","9.439150344828969E-7","text/caledar","0.0",
"385","1.4861449755353188E-5","1683.0597402597402","647978","1.1384360946546523E-6","application/x-maven-pom+xml","0.0",
"381","1.4707045082570298E-5","11753.461942257218","4478069","7.86754393506271E-6","text/plain-csrc","0.0",
"376","1.4514039241591685E-5","36034.37234042553","13548924","2.3804178730346852E-5","image/jpg","0.5319148936170213","{length=2}"
"375","1.4475438073395963E-5","23337.936","8751726","1.537595530855613E-5","application/vnd.dna","0.0",
"374","1.443683690520024E-5","56077.63636363636","20973036","3.684764173612597E-5","application/x-dvi","6.684491978609626","{length=25}"
"373","1.4398235737004517E-5","1723.6514745308311","642922","1.12955318058261E-6","application/tei+xml","0.0",
"367","1.4166628727830183E-5","160334.58855585832","58842794","1.0338122683166436E-4","application/mxf","100.0","{length=367}"
"366","1.412802755963446E-5","30209.16120218579","11056553","1.942531847942705E-5","application/x-sas","4.644808743169399","{length=17}"
"365","1.4089426391438737E-5","102107.29589041095","37269163","6.54783964529161E-5","application/x-msaccess","60.273972602739725","{length=220}"
"359","1.3857819382264402E-5","1165.066852367688","418259","7.348415262773741E-7","application/opensearchdescription+xml","0.0",
"351","1.3549010036698622E-5","1017769.0227920228","357236927","6.276315122431767E-4","audio/aac","100.0","{length=339, time=12}"
"350","1.3510408868502899E-5","80554.1","28193935","4.953407870999805E-5","application/x-sas-data","50.285714285714285","{length=176}"
"345","1.3317403027524285E-5","317485.9275362319","109532645","1.9243850348467763E-4","application/vnd.iccprofile","28.695652173913043","{length=99}"
"342","1.3201599522937118E-5","3187.4181286549706","1090097","1.915197385520423E-6","text/x-groovy","0.5847953216374269","{disconnect=2}"
"340","1.3124397186545672E-5","761944.0794117647","259060987","4.551456659294909E-4","application/vnd.apple.keynote","86.17647058823529","{disconnect=3, length=290}"
"336","1.2969992513762782E-5","654526.8511904762","219921022","3.8638044720367033E-4","application/vnd.xara","45.535714285714285","{length=153}"
"330","1.2738385504588447E-5","57273.91818181818","18900393","3.320620390562354E-5","text/x-pcaxis","10.909090909090908","{length=36}"
"330","1.2738385504588447E-5","300066.33636363636","99021891","1.7397210225556837E-4","application/x-arj","13.636363636363637","{length=45}"
"329","1.2699784336392724E-5","428508.34954407293","140979247","2.476872106491789E-4","application/zstd","24.620060790273556","{length=81}"
"328","1.2661183168197001E-5","749.5243902439024","245844","4.319246691311717E-7","application/x-perl","0.0",
"326","1.2583980831805557E-5","3225.4447852760736","1051495","1.8473773204474439E-6","text/plain-chdr","0.0",
"323","1.246817732721839E-5","363132.85758513934","117291913","2.060708039012023E-4","application/x-matlab-data","32.5077399380805","{length=105}"
"317","1.2236570318044053E-5","1489.211356466877","472080","8.293999357456091E-7","text/x-ocaml","0.0",
"304","1.173475513149966E-5","115107.51315789473","34992684","6.14788380383969E-5","application/x-archive","52.30263157894737","{disconnect=1, length=158}"
"304","1.173475513149966E-5","754.1776315789474","229270","4.0280571781985216E-7","inode/x-empty","0.0",
"301","1.1618951626912492E-5","383929.24252491695","115562702","2.0303274363114087E-4","application/x-stuffit","16.943521594684384","{length=51}"
"301","1.1618951626912492E-5","3790.893687707641","1141059","2.0047328022410374E-6","application/x-elc","0.0",
"300","1.158035045871677E-5","143192.18","42957654","7.547253742455115E-5","image/vnd.zbrush.pcx","16.0","{length=48}"
"289","1.1155737608563821E-5","7560.581314878893","2185008","3.838852513988396E-6","text/x-java-source","0.0",
"286","1.1039934103976654E-5","5937.4965034965035","1698124","2.983443349618871E-6","text/x-go","1.048951048951049","{length=3}"
"284","1.0962731767585208E-5","7880.531690140845","2238071","3.9320791891080134E-6","text/comma-separated-values","4.577464788732394","{length=13}"
"282","1.0885529431193764E-5","269096.8546099291","75885313","1.3332332173833977E-4","image/x-tga","73.04964539007092","{length=206}"
"282","1.0885529431193764E-5","2514.1063829787236","708978","1.2456073285143418E-6","text/tsv","0.3546099290780142","{length=1}"
"279","1.0769725926606597E-5","16999.73835125448","4742927","8.332874404859589E-6","text/x-eiffel","6.810035842293907","{length=19}"
"278","1.0731124758410874E-5","239342.28057553957","66537154","1.1689949002774042E-4","application/sldworks","16.18705035971223","{length=45}"
"278","1.0731124758410874E-5","294198.61151079135","81787214","1.4369240390699117E-4","model/vnd.dwf; version=6","12.589928057553957","{length=35}"
"276","1.0653922422019428E-5","6791.833333333333","1874546","3.293400126995824E-6","audio/basic","0.36231884057971014","{length=1}"
"275","1.0615321253823706E-5","65319.98909090909","17962997","3.1559287742752436E-5","font/woff","1.0909090909090908","{length=3}"
"271","1.0460916581040816E-5","685.6531365313654","185812","3.264541197694525E-7","application/x-sas-transport","0.0",
"266","1.0267910740062203E-5","23138.274436090225","6154781","1.0813368424691357E-5","multipart/appledouble","1.5037593984962405","{length=4}"
"265","1.022930957186648E-5","13247.388679245283","3510558","6.167718563868908E-6","text/x-coffeescript","0.0",
"263","1.0152107235475035E-5","280578.16730038024","73792058","1.296456705722256E-4","application/vnd.oasis.opendocument.graphics","12.927756653992395","{length=34}"
"260","1.0036303730887868E-5","40533.88461538462","10538810","1.8515692969062834E-5","application/font-woff","0.0",
"259","9.997702562692145E-6","12220.710424710425","3165164","5.5608939548896695E-6","text/x-d","2.3166023166023164","{length=6}"
"257","9.920500226300699E-6","1363.988326848249","350545","6.158744290712264E-7","text/v-calendar","0.0",
"256","9.881899058104978E-6","2451.921875","627692","1.1027955102271497E-6","application/x-nwc","0.0",
"254","9.804696721713532E-6","68786.24015748031","17471705","3.0696134139057445E-5","text/x-scheme","0.0",
"252","9.727494385322088E-6","833.436507936508","210026","3.689958288953298E-7","application/x-mspublisher","0.0",
"251","9.688893217126365E-6","315916.71314741037","79295095","1.3931398639625058E-4","application/vnd.etsi.asic-e+zip","15.936254980079681","{disconnect=9, length=31}"
"251","9.688893217126365E-6","147537.8406374502","37031998","6.506171996638605E-5","application/vnd.sun.xml.writer","2.7888446215139444","{length=7}"
"249","9.611690880734919E-6","532208.6305220884","132519949","2.3282502369431326E-4","application/x-rpm","51.00401606425703","{disconnect=1, length=126}"
"247","9.534488544343474E-6","134794.18218623483","33294163","5.84946971973052E-5","application/x-stata-dta","41.70040485829959","{length=103}"
"244","9.418685039756307E-6","982.1926229508197","239655","4.2105118115809597E-7","text/x-research-info-systems","0.0",
"242","9.341482703364861E-6","149397.93388429753","36154300","6.351968754644865E-5","application/vnd.businessobjects","2.479338842975207","{length=6}"
"241","9.302881535169138E-6","8510.780082987552","2051098","3.603585302084281E-6","application/sbml+xml","3.319502074688797","{length=8}"
"238","9.18707803058197E-6","85236.83613445378","20286367","3.564122921181123E-5","application/x-bplist","13.445378151260504","{length=32}"
"238","9.18707803058197E-6","92829.01260504202","22093305","3.8815848473581054E-5","unknown/unknown","6.722689075630252","{length=16}"
"236","9.109875694190526E-6","646114.8262711865","152483099","2.6789839118982237E-4","application/mp3","51.69491525423729","{length=122}"
"230","8.87826868501619E-6","534646.3956521739","122968671","2.1604433110092135E-4","application/x-director","31.304347826086957","{length=72}"
"228","8.801066348624746E-6","26290.114035087718","5994146","1.0531147914018386E-5","application/x-file-to-save","0.43859649122807015","{length=1}"
"227","8.762465180429023E-6","681740.422907489","154755076","2.7189004001590167E-4","application/x-lzma","48.01762114537445","{length=109}"
"218","8.41505466666752E-6","785348.252293578","171205919","3.0079261611986945E-4","application/vnd.ms-powerpoint.presentation.macroenabled.12","65.13761467889908","{length=142}"
"216","8.337852330276075E-6","736130.5277777778","159004194","2.7935533868599045E-4","application/x-msdownload; format=pe64","88.42592592592592","{length=191}"
"208","8.029042984710294E-6","955660.5240384615","198777389","3.492330826645483E-4","image/x-raw-fuji","100.0","{length=208}"
"207","7.990441816514572E-6","5891.386473429951","1219517","2.142576091850275E-6","application/sbgn+xml","0.0",
"205","7.913239480123126E-6","319573.69268292683","65512607","1.1509945779598235E-4","application/vnd.ms-outlook","19.024390243902438","{length=39}"
"202","7.797435975535958E-6","1016404.5693069306","205313723","3.6071680364322106E-4","application/ogg","97.52475247524752","{length=197}"
"201","7.758834807340235E-6","171940.01990049751","34559944","6.0718554763963416E-5","model/vnd.dwf","14.427860696517413","{length=29}"
"200","7.720233639144514E-6","101619.24","20323848","3.5707079785848855E-5","application/x-font-type1","0.0",
"198","7.643031302753068E-6","1430.5757575757575","283254","4.976505028802042E-7","text/x-m4","0.0",
"185","7.141216116208675E-6","1542.6054054054055","285382","5.013891977269814E-7","application/vnd.ms-sstr+xml","0.0",
"185","7.141216116208675E-6","86558.68648648649","16013357","2.8133954556158915E-5","file/unknown","9.18918918918919","{disconnect=5, length=12}"
"182","7.025412611621507E-6","15726.252747252747","2862178","5.0285761932140655E-6","application/java-vm","1.6483516483516483","{length=3}"
"181","6.986811443425785E-6","108736.95580110497","19681389","3.457834005250029E-5","application/x-unknown","8.839779005524862","{length=16}"
"180","6.948210275230062E-6","6165.5888888888885","1109806","1.949824235489941E-6","text/markdown","0.0",
"175","6.755204434251449E-6","958828.8571428572","167795050","2.9480004170570937E-4","application/x-pnd","83.42857142857143","{length=146}"
"173","6.678002097860004E-6","23648.08092485549","4091118","7.187707605337453E-6","text/srt","0.0",
"172","6.639400929664281E-6","2611.3546511627906","449153","7.891193639636239E-7","image/x-xbitmap","0.0",
"171","6.600799761468559E-6","406642.8596491228","69535929","1.2216805423786485E-4","application/vnd.visio","35.08771929824562","{length=60}"
"171","6.600799761468559E-6","4629.923976608187","791717","1.3909719304539622E-6","text/download","0.0",
"170","6.562198593272836E-6","3854.0117647058823","655182","1.1510928416829343E-6","application/wsdl+xml","0.5882352941176471","{length=1}"
"170","6.562198593272836E-6","1269.5529411764705","215824","3.7918236682841965E-7","application/vnd.apple.installer+xml","0.0",
"169","6.523597425077114E-6","19615.994082840236","3315103","5.824322604622259E-6","image/wmf","0.0",
"168","6.484996256881391E-6","948.3452380952381","159322","2.7991369378677754E-7","application/set","0.0",
"168","6.484996256881391E-6","4302.130952380952","722758","1.269817485933793E-6","text/x-basic","0.0",
"164","6.330591584098501E-6","330267.31707317074","54163840","9.516074694063603E-5","audio/mp3","28.658536585365855","{length=47}"
"158","6.098984574924165E-6","235964.84810126582","37282446","6.550173342831542E-5","image/x-xcf","31.645569620253166","{length=50}"
"157","6.060383406728443E-6","1775.7006369426751","278785","4.897988923208771E-7","text/x-bibtex","0.0",
"154","5.944579902141275E-6","79900.23376623377","12304636","2.1618082333022177E-5","application/x-shapefile","9.090909090909092","{length=14}"
"153","5.905978733945553E-6","6595.450980392156","1009104","1.7729003405368522E-6","text/x-modula","0.0",
"152","5.86737756574983E-6","5907.006578947368","897865","1.5774639326136065E-6","text/x-sh","0.0",
"148","5.7129728929669395E-6","2813.2162162162163","416356","7.314981351620463E-7","text/x-scala","0.0",
"148","5.7129728929669395E-6","1668.0067567567567","246865","4.3371846961921666E-7","application/sparql-results+xml","0.0",
"145","5.597169388379772E-6","806319.5241379311","116916331","2.054109418298008E-4","application/x-compress","77.24137931034483","{length=112}"
"145","5.597169388379772E-6","742591.1655172413","107675719","1.89176060032118E-4","audio/amr","55.172413793103445","{length=80}"
"142","5.481365883792604E-6","3462.1971830985917","491632","8.637509515558492E-7","chemical/x-cdx","0.0",
"140","5.404163547401159E-6","105881.64285714286","14823430","2.6043365297257952E-5","application/x-ns-proxy-autoconfig","5.0","{length=7}"
"139","5.365562379205437E-6","789065.8417266187","109680152","1.9269765934029962E-4","application/x-font-bdf","100.0","{length=139}"
"138","5.326961211009714E-6","4968.702898550725","685681","1.204676701707306E-6","application/xml-dtd","0.0",
"135","5.2111577064225465E-6","3227.051851851852","435652","7.653993831711703E-7","text/x-vbscript","0.0",
"134","5.1725565382268235E-6","17058.507462686568","2285840","4.01600480665299E-6","text/x-lex","2.2388059701492535","{length=3}"
"133","5.133955370031101E-6","32736.06766917293","4353897","7.649385468655738E-6","application/font-woff2","0.0",
"132","5.095354201835379E-6","162143.14393939395","21402895","3.760286336589142E-5","octet/stream","15.909090909090908","{length=21}"
"131","5.056753033639656E-6","27247.57251908397","3569432","6.271154616692766E-6","text/mrc","6.106870229007634","{length=8}"
"130","5.018151865443934E-6","97638.14615384616","12692959","2.230032913705654E-5","application/x-brotli","9.23076923076923","{length=12}"
"130","5.018151865443934E-6","747.3307692307692","97153","1.7068863742902296E-7","application/x-directory","0.0",
"129","4.979550697248211E-6","3866.8682170542634","498826","8.763901295294001E-7","application/csv","0.7751937984496124","{length=1}"
"129","4.979550697248211E-6","25464.821705426355","3284962","5.771367716757261E-6","application/x-font-adobe-metric","0.0",
"129","4.979550697248211E-6","1149.1472868217054","148240","2.604436673337763E-7","text/iso2709","0.0",
"128","4.940949529052489E-6","23092.8828125","2955889","5.193217562004645E-6","application/x-chips-challenge-levels","0.0",
"128","4.940949529052489E-6","43107.8515625","5517805","9.694261804051857E-6","application/vnd.rim.cod","0.0",
"127","4.902348360856766E-6","1024.724409448819","130140","2.2864367827049138E-7","text/rdf+json","0.0",
"127","4.902348360856766E-6","15172.267716535433","1926878","3.385342504214599E-6","application/x-gpx+xml","0.7874015748031497","{length=1}"
"126","4.863747192661044E-6","2710.4920634920636","341522","6.000218709873579E-7","text/vnd.balsamiq.bmml","0.0",
"126","4.863747192661044E-6","930.7619047619048","117276","2.060428462644087E-7","text/n-triples","0.0",
"124","4.786544856269599E-6","1209.9274193548388","150031","2.6359028503611565E-7","text/json-ld","0.0",
"122","4.7093425198781535E-6","2546.754098360656","310704","5.458775581170643E-7","application/txt","0.0",
"119","4.593539015290985E-6","37135.705882352944","4419149","7.764027064587088E-6","application/x-pkcs7-certificates","0.0",
"118","4.554937847095263E-6","1843.6440677966102","217550","3.8221478567500693E-7","application/x-chess-pgn","0.0",
"117","4.51633667889954E-6","13089.128205128205","1531428","2.690574234873383E-6","text/x-stsrc","0.8547008547008547","{length=1}"
"117","4.51633667889954E-6","88866.89743589744","10397427","1.826729640255817E-5","application/x-stata-dta; version=13","41.02564102564103","{length=48}"
"116","4.477735510703818E-6","342648.5603448276","39747233","6.983213119866496E-5","application/vnd.knime.workflow+zip","20.689655172413794","{length=24}"
"116","4.477735510703818E-6","22725.025862068964","2636103","4.631383788380798E-6","application/vnd.wordperfect","1.7241379310344827","{length=2}"
"115","4.439134342508095E-6","3920.8695652173915","450900","7.921886778251465E-7","application/rls-services+xml","0.0",
"115","4.439134342508095E-6","8536.295652173912","981674","1.7247084234094542E-6","application/vnd.acorn.disc-image.ssd","0.0",
"115","4.439134342508095E-6","1134.208695652174","130434","2.2916020847958562E-7","text/directory","0.0",
"115","4.439134342508095E-6","33595.13043478261","3863440","6.787698881030792E-6","application/x-font-woff","0.0",
"114","4.400533174312373E-6","1314.1491228070176","149813","2.6320727964297775E-7","text/x-makefile","0.0",
"113","4.36193200611665E-6","71162.59292035399","8041373","1.412793223501626E-5","application/unknown","23.008849557522122","{length=26}"
"112","4.323330837920928E-6","702794.0803571428","78712937","1.38291189819836E-4","image/x-dpx","100.0","{length=112}"
"110","4.246128501529483E-6","154017.58181818182","16941934","2.9765376569662663E-5","application/binary","16.363636363636363","{length=18}"
"108","4.1689261651380375E-6","8387.12037037037","905809","1.5914207896919895E-6","application/xv+xml","0.0",
"108","4.1689261651380375E-6","17479.916666666668","1887831","3.316740616206086E-6","text/x-comma-separated-values","2.7777777777777777","{length=3}"
"107","4.1303249969423145E-6","33301.719626168226","3563284","6.260353161844088E-6","application/gml+xml","7.4766355140186915","{length=8}"
"107","4.1303249969423145E-6","2262.803738317757","242120","4.253819531493113E-7","application/mathematica","4.672897196261682","{length=5}"
"105","4.053122660550869E-6","790.6380952380953","83017","1.458530216611448E-7","application/x-bibtex","0.0",
"102","3.937319155963702E-6","923.7254901960785","94220","1.6553563367639234E-7","text/x-esriwkt","0.0",
"102","3.937319155963702E-6","794921.7156862745","81082015","1.424534359242597E-4","image/x-portable-pixmap","75.49019607843137","{length=77}"
"101","3.898717987767979E-6","916637.3564356435","92580373","1.6265496402623395E-4","multipart/x-mixed-replace","100.0","{disconnect=1, length=100}"
"101","3.898717987767979E-6","1037033.5841584158","104740392","1.8401896796045144E-4","application/ema+zip","97.02970297029702","{length=98}"
"101","3.898717987767979E-6","1322.4554455445545","133568","2.346663502323113E-7","application/xslfo+xml","0.0",
"100","3.860116819572257E-6","14270.42","1427042","2.507177900157358E-6","text/x-yacc","2.0","{length=2}"
"98","3.7829144831808114E-6","2116.5","207417","3.644120625159867E-7","text/x-wiki","0.0",
"97","3.744313314985089E-6","155098.48453608248","15044553","2.6431857506188383E-5","application/x-octet-stream","15.463917525773196","{length=15}"
"96","3.7057121467893663E-6","7280.010416666667","698881","1.2278678539523535E-6","text/cache-manifest","0.0",
"96","3.7057121467893663E-6","1265.6770833333333","121505","2.1347279951018944E-7","application/hunmark","0.0",
"96","3.7057121467893663E-6","234697.40625","22530951","3.958475112626561E-5","image/x-3ds","28.125","{length=27}"
"95","3.6671109785936437E-6","13132.873684210526","1247623","2.1919556770774955E-6","text/x-asciidoc","0.0",
"94","3.628509810397921E-6","41234.09574468085","3876005","6.809774398300415E-6","application/vnd.ms-tnef","2.127659574468085","{length=2}"
"93","3.5899086422021986E-6","1980.6451612903227","184200","3.236219881467997E-7","text/yaml","0.0",
"93","3.5899086422021986E-6","90503.98924731182","8416871","1.4787646726357993E-5","application/vnd.oasis.opendocument.text-template","1.075268817204301","{length=1}"
"93","3.5899086422021986E-6","2784.8494623655915","258991","4.550227053861444E-7","text/x-cobol","0.0",
"90","3.474105137615031E-6","9252.066666666668","832686","1.4629505907817919E-6","model/x3d+xml","1.1111111111111112","{length=1}"
"89","3.4355039694193083E-6","29680.224719101123","2641540","4.640936083438096E-6","application/vnd.wordperfect; version=5.1","0.0",
"85","3.281099296636418E-6","211175.14117647058","17949887","3.153625471199997E-5","application/vnd.ms-excel.template.macroenabled.12","12.941176470588236","{length=11}"
"85","3.281099296636418E-6","1314.6588235294118","111746","1.9632715899811226E-7","text/x-sed","0.0",
"85","3.281099296636418E-6","656.5882352941177","55810","9.805289445425023E-8","application/x-go-sgf","0.0",
"84","3.2424981284406954E-6","1036568.4642857143","87071751","1.5297683588514166E-4","audio/x-pn-realaudio","98.80952380952381","{length=83}"
"82","3.1652957920492503E-6","268117.1341463415","21985605","3.862662975412715E-5","application/vnd.ms-word.template.macroenabled.12","15.853658536585366","{length=13}"
"81","3.1266946238535277E-6","1020529.5679012346","82662895","1.4523089264858929E-4","application/x-ibooks+zip","98.76543209876543","{length=80}"
"78","3.01089111926636E-6","1013942.4102564103","79087508","1.3894927565980417E-4","model/vnd.mts","100.0","{length=78}"
"78","3.01089111926636E-6","365324.03846153844","28495275","5.006350460526492E-5","application/vnd.sun.xml.calc.template","34.61538461538461","{length=27}"
"78","3.01089111926636E-6","283114.6153846154","22082940","3.879763814835228E-5","application/applefile","17.94871794871795","{length=14}"
"75","2.8950876146791923E-6","12402.24","930168","1.634217250111468E-6","application/x-dtbook+xml","0.0",
"74","2.8564864464834697E-6","1029288.6756756756","76167362","1.3381885517012488E-4","application/vnd.spotfire.sfs","98.64864864864865","{length=73}"
"74","2.8564864464834697E-6","119479.51351351352","8841484","1.5533651630011505E-5","application/x-berkeley-db; format=btree; version=4","50.0","{length=37}"
"73","2.817885278287747E-6","850337.2328767123","62074618","1.0905923610539153E-4","application/vnd.adobe.air-application-installer-package+zip","72.6027397260274","{length=53}"
"73","2.817885278287747E-6","474001.8493150685","34602135","6.0792680362779383E-5","chemical/x-chem3d","35.61643835616438","{length=26}"
"73","2.817885278287747E-6","301249.08219178085","21991183","3.863642977285615E-5","application/x-beyond2020","82.1917808219178","{length=60}"
"73","2.817885278287747E-6","464008.72602739726","33872637","5.951102133395683E-5","application/x-java-jnilib","93.15068493150685","{length=68}"
"71","2.740682941896302E-6","850442.647887324","60381428","1.0608446132737698E-4","audio/x-matroska","97.1830985915493","{disconnect=8, length=61}"
"70","2.7020817737005795E-6","2389.2285714285713","167246","2.938354127556985E-7","text/x-vbdotnet","0.0",
"70","2.7020817737005795E-6","378880.4857142857","26521634","4.659600393041129E-5","x-application/octet-stream","20.0","{length=14}"
"70","2.7020817737005795E-6","3960.0142857142855","277201","4.870159540514714E-7","text/x-lilypond","0.0",
"68","2.6248794373091343E-6","2743.573529411765","186563","3.2777355577975784E-7","text/x-arduino","0.0",
"66","2.5476771009176896E-6","1979.909090909091","130674","2.2958186579313194E-7","application/vnd.eprints.data+xml","0.0",
"65","2.509075932721967E-6","731.6615384615385","47558","8.35549104901493E-8","application/davmount+xml","0.0",
"65","2.509075932721967E-6","29273.73846153846","1902793","3.3430274358947528E-6","application/atr","0.0",
"65","2.509075932721967E-6","565.5384615384615","36760","6.458384519151117E-8","application/excel","0.0",
"64","2.4704747645262445E-6","440572.609375","28196647","4.9538843437641126E-5","application/vnd.apple.numbers","14.0625","{length=9}"
"64","2.4704747645262445E-6","421495.453125","26975709","4.739377078311356E-5","video/x-fli","93.75","{disconnect=2, length=58}"
"63","2.431873596330522E-6","1752.5079365079366","110408","1.9397641947509154E-7","text/x-suse-ymp","0.0",
"61","2.3546712599390768E-6","15550.065573770491","948554","1.6665197141400622E-6","model/x3d+binary","0.0",
"61","2.3546712599390768E-6","1448.2459016393443","88343","1.5521030021092685E-7","application/xls","0.0",
"61","2.3546712599390768E-6","902.1311475409836","55030","9.668250818522469E-8","text/transfac","0.0",
"60","2.316070091743354E-6","795.5333333333333","47732","8.386061204247037E-8","text/jaspar","0.0",
"59","2.2774689235476316E-6","2839.6101694915255","167537","2.943466722483734E-7","text/x-less","0.0",
"58","2.238867755351909E-6","954.0689655172414","55336","9.722012125999624E-8","text/meme","0.0",
"57","2.2002665871561865E-6","307671.3333333333","17537266","3.081131861877999E-5","application/vnd.oasis.opendocument.spreadsheet-template","14.035087719298245","{length=8}"
